,Molecular Weight,Boiling Point,Melting Point,Density,Viscosity,Vapor Pressure,Refractive Index,LogP,Dipole Moment,Dielectric Constant,Alpha,Beta,Pi,Dispersion,Polarity,H Bonding,Molar Volume
108,132.12,171.00000000000003,-58.16294745779023,0.879,5.593180305487218,-0.5283106469580331,1.400999575122909,1.1499999999999997,2.1165370706450664,12.940124443309411,0.8128923558817734,0.6276021923463189,0.6003016183379284,15.299999999999999,4.5,9.2,132.0
109,116.08,126.00000000000001,-78.0,0.88,0.685,11.5,1.3945,1.8200000000000003,1.84,5.1000000000000005,0.0,0.44999999999999996,0.4599999999999999,15.8,3.7,6.3,132.5
110,73.09,78.00000000000001,-50.00000000000001,0.74,0.574,92.9,1.401,0.8599999999999998,1.39,3.6847285449403366,0.0,0.72,0.31,16.2,4.5,8.0,99.0
111,178.1,250.0,-22.00000000000001,1.0,3.7472251089274033,0.01,1.494,1.2589896645034404,2.927778679096531,14.901016919697533,0.017555484026035722,0.3975007636699208,0.7520010157034744,18.3,5.6,5.5,178.1
112,130.1,146.0,-90.0,0.87,4.64645587202217,57.91465491472413,1.401,0.9508252500155057,1.8,16.938123605479337,0.38904368423701446,0.6030700278384108,0.585345874597851,15.699999999999998,5.5,5.9,149.3
113,340.33,343.0,27.500000000000007,0.86,6.152563674300196,27.145746646099667,1.4328,2.3431496890627788,1.5316392391822953,14.744304179059366,0.3309296204223993,0.43063699478354023,0.3830602460159044,14.5,3.7,3.5,382.0
114,72.06,74.80000000000001,-99.0,0.799,0.45,111.0,1.382,0.8799999999999999,2.72,13.4,0.035794619263808905,0.5310006620860738,0.5621905961681268,14.7,5.3,7.0,88.5
115,88.05,164.00000000000003,-7.900000000000013,0.954,1.426,1.65,1.398,0.7900000000000001,1.23,3.0,0.4864246196986569,0.6217874374341454,0.39718377497484975,14.9,4.1,10.6,110.0
116,69.06,116.99999999999999,-112.0,0.81,0.6,62.18760021549425,1.38385,0.55,3.3289251624896607,20.7,-0.04164286043324927,0.5303986280765338,0.676805767525843,15.299999999999999,12.5,5.1,87.0
117,114.07,236.99999999999997,-1.499999999999987,1.0,5.813119433997065,0.135,1.4845193281763314,0.6800000000000003,3.994062396078201,28.7980070105913,-0.06477585263690239,0.7385095574513858,0.9282256111011942,19.7,15.000000000000002,7.4,110.8
118,76.0,46.3,-110.8,1.266,0.36,300.0,1.6240000000000003,1.8400000000000003,0.6124596553712212,2.568088414781498,0.0,0.06999999999999999,0.61,20.5,0.0,0.6,59.999999999999986
119,112.00000000000001,131.0,-44.99999999999999,1.11,0.753,12.0,1.5241,2.7999999999999994,1.6563778018072828,5.62,0.0,0.06999999999999999,0.7099999999999999,19.0,4.3,2.0,102.1
120,85.97,-41.0,-146.0,3.11,2.575085709205014,7250.0,1.256,1.0800000000000003,2.2580615326377735,6.110000000000001,0.6625012884834918,0.2079596548292246,0.663634684304732,12.299999999999999,6.3,5.7,72.9
121,93.06000000000002,184.0,-6.000000000000012,1.02,1.62,0.667,1.5863,0.94,1.5299999999999998,6.89,0.5615437525644505,0.619203237753645,0.7634188893921866,19.4,5.1,10.2,91.50000000000001
122,100.0,161.00000000000003,23.000000000000014,0.9684,57.5,1.0,1.465,1.23,1.8600000000000003,15.0,0.66,0.84,0.45000000000000007,17.4,4.1,13.499999999999998,106.0
123,99.10000000000001,134.5,-17.699999999999992,0.87,2.1,-21.15792607196181,1.4565,1.4,1.2480643447530022,7.687356265813647,0.24167479657184865,0.5135627048360726,0.3343221388411525,17.4,3.1,6.5,115.2
124,278.15,340.0,-35.00000000000001,1.05,1.9812141662812095,2.01e-05,1.49,4.719999999999999,3.4399794070828738,6.4,0.010284581803907976,0.23956036535934846,0.7789995931260872,17.8,8.6,4.1,266.0
125,314.25,344.5,-9.999999999999988,0.938,5.541788426928397,25.69792974662421,1.4415,1.7137659501313107,2.4974749746380542,17.522727610591055,0.38163543126830474,0.3575964313685206,0.6354578936475797,13.899999999999999,4.5,4.1,339.0
126,101.94,8.899999999999999,-135.0,3.57,0.313,1360.0,1.3724,1.5499999999999998,0.8602449779526137,5.34,0.130238664913474,0.09439504988492081,0.34353906298341863,15.8,3.1,5.7,75.4
127,73.09,55.49999999999999,-50.00000000000001,0.71,0.319,237.00000000000003,1.3864,0.5799999999999998,0.92,3.6999999999999997,0.3,0.7000000000000001,0.24,14.9,2.3,6.1,103.2
128,118.06,126.00000000000001,-42.99999999999999,0.98,0.6293660596922345,68.13824700575002,1.3845,1.2099999999999997,1.1,4.352926250197627,0.0,0.4,0.45000000000000007,16.6,3.1,6.1,121.0
129,162.13,230.00000000000003,-68.00000000000001,0.954,0.0649,0.0219,1.4258,0.2999999999999999,2.4600408808526155,10.012578020707334,0.27933763352863783,0.6907944399118363,0.7588591055324746,16.0,7.0,10.6,170.6
130,134.09,162.0,-68.00000000000001,0.95,1.089,-66.54789395760879,1.4097,-0.3599999999999999,2.9210260387970903,23.615304443290746,0.4351427626426204,0.6216226037805062,0.791917387423341,15.8,6.1,9.2,142.0
131,134.09,199.00000000000003,-75.99999999999999,0.99,3.8499999999999996,-85.42659750591713,1.4273,-0.15000000000000008,3.111901457240032,20.627995594722826,0.3015975093855949,0.6593761093889448,0.8542444362081297,16.2,7.8,12.700000000000001,118.0
132,134.09,199.00000000000003,-75.99999999999999,0.99,3.8499999999999996,-85.42659750591713,1.4273,-0.15000000000000008,3.5649730701889446,31.485476079005277,0.2972135106565391,0.6902465782589084,0.8542444362081297,16.2,9.2,12.299999999999999,130.9
133,103.11000000000001,207.0,-39.0,0.96,6.46288676410045,0.22999999999999998,1.481,-1.3,3.5649730701889446,31.485476079005277,0.330992615737147,0.7118715171911005,0.8280011799085845,16.8,13.3,14.3,108.0
134,222.09,295.0,-23.000000000000014,1.12,2.955001074623362,0.0021,1.5002,2.4699999999999998,3.8702546969719105,34.787592485967565,0.04569589351671495,0.27964245775921776,0.8638228422945045,17.6,9.6,4.5,198.0
135,154.03,209.50000000000003,-25.000000000000004,1.2,1.79,9.84790410459315,1.40037,1.1400000000000003,3.985767381436807,32.63920199397675,0.2904660468331044,0.4773105637576225,0.8570965725804224,15.8,14.7,7.2,131.5
136,90.05000000000001,92.00000000000001,-102.05,0.8385,2.436584762071208,60.199999999999996,1.445,1.9500000000000004,0.7932480860018766,5.444545333972494,0.0,0.37,0.4599999999999999,17.0,3.1,2.0,108.2
137,101.99999999999999,68.0,-86.8,0.7192,0.38,149.262,1.368,1.52,1.13,3.9000000000000004,0.0,0.48999999999999994,0.27,15.1,3.2,3.2,141.8
138,194.06,284.0,5.499999999999995,1.19,17.2,0.00308,1.5168,1.795,2.8,32.629181371407334,0.0,0.78,0.8200000000000001,18.6,10.8,4.9,162.99999999999997
139,94.01,238.0,109.0,1.1422238590543183,8.046751383471134,12.030377857148464,1.4705525394035688,-1.4099999999999997,3.5135826434947246,38.66549070553761,0.2947433661323662,0.5299453691525176,0.9673514985112455,19.0,19.4,12.299999999999999,75.0
140,390.28000000000003,219.99999999999997,25.000000000000018,0.98,39.0,1e-07,1.485,8.1,2.8399999999999994,15.62514085304664,0.07839041941546707,0.3816721920829512,0.6848439430068162,16.6,7.0,3.1,277.0
141,101.12000000000002,109.30000000000003,-63.0,0.738,0.517,20.1,1.40455,1.67,1.07,2.9000000000000004,-0.044866303196064314,0.3513954966768645,0.20954448756361982,15.299999999999999,1.4,4.1,136.9
142,134.09,202.91040790695388,-26.341364835657313,1.005,6.251664140049937,-85.42659750591713,1.45,0.31430697294585214,3.5649730701889446,26.49011419633725,0.3443960306376781,0.727174920471964,0.8709279639648859,16.5,10.6,17.7,131.8
143,190.15999999999997,230.00000000000003,-53.680453085435445,0.9099999999999999,7.404181286286425,0.1,1.44,1.5000000000000004,2.0125879799267423,9.284358615782894,0.7131262077053557,0.4864305864830486,0.6263123162474639,15.699999999999998,6.5,10.0,211.2
144,136.13,178.00000000000003,-74.0,0.8405,6.559970835517847,1.98,1.474,4.199999999999999,1.382430944285843,10.654215524912104,0.27522112706293794,0.43286980510355927,0.16987349706378382,17.2,1.8,4.3,162.90000000000003
145,92.0,116.00000000000003,-48.0,1.18,4.577036631617037,16.4,1.43585,0.26,1.8,33.365846336542326,0.3147868075711299,0.5214385424384499,0.9224431881364864,19.0,10.2,3.7,79.9
146,62.02,34.99999999999999,-144.4,0.84,3.566100028123128,529.0,1.428,1.5000000000000004,1.244263235720004,6.918831177963539,0.22344470962500954,0.3286930636345365,0.3819229127424683,15.8,6.5,7.2,74.3
147,106.08,136.00000000000003,-95.0,0.87,0.64,9.6,1.4959,3.1,0.7546781445512758,1.3594171943937918,-0.17084017410948357,0.317777359414846,0.46193002821858786,17.8,0.6,1.3999999999999997,123.1
148,108.00000000000001,95.00000000000001,-80.6,1.1,-1.208392701659115,63.43607102108751,1.3947,0.2471346621908769,3.4731912582872293,26.84951922191493,-0.07101933624727363,0.29570752705386294,0.8240898826475763,15.499999999999998,10.0,6.8,95.6
149,176.08,146.28153014573877,3.1089300913648765,1.0475,3.1647456418308826,95.81758360277219,1.5599999999999998,2.2711511328084644,3.096221378805267,5.3,0.01568697938747296,0.14279470209938291,0.7301306266184284,18.4,8.2,4.1,166.8
150,60.07,116.99999999999999,8.500000000000002,0.9099999999999999,0.015400000000000002,-10.436790326277128,1.4565,-1.2,1.9,31.44245013668921,0.35997256731822846,0.7354051744370405,0.8799492033597285,16.6,8.8,17.0,67.3
151,118.1,171.00000000000003,-75.0,0.8999999999999999,5.593180305487218,0.88,1.4198,0.83,2.08,12.92526147932166,0.6747328971454515,0.6770679411882713,0.6010664289999307,16.0,5.1,12.299999999999999,131.6
152,138.07,237.49999999999997,13.999999999999996,1.1094,7.25959352200882,7.0,1.534,1.16,2.774430567186553,17.94052652630883,0.40546107931381453,0.5175311404179211,0.8092588776075519,17.8,5.7,14.3,124.70000000000002
153,74.04,53.0,-80.0,0.9200000000000002,-2.522998920473626,245.00000000000003,1.361,0.23,1.5452006255180128,7.099999999999999,0.0,0.36,0.61,15.499999999999998,8.4,8.4,80.2
